           2.39	     0.99998676	 -1.1293135e-05
            2.4	     0.99998665	 -1.1202492e-05
           2.41	     0.99998654	 -1.1110385e-05
           2.42	     0.99998643	 -1.1016818e-05
           2.43	     0.99998632	 -1.0921795e-05
           2.44	     0.99998621	  -1.082532e-05
           2.45	      0.9999861	 -1.0727396e-05
           2.46	     0.99998599	  -1.062803e-05
           2.47	     0.99998589	 -1.0527224e-05
           2.48	     0.99998578	 -1.0424983e-05
           2.49	     0.99998568	 -1.0321313e-05
            2.5	     0.99998558	 -1.0216219e-05
           2.51	     0.99998548	 -1.0109705e-05
           2.52	     0.99998538	 -1.0001777e-05
           2.53	     0.99998528	 -9.8924406e-06
           2.54	     0.99998518	 -9.7817011e-06
           2.55	     0.99998508	 -9.6695645e-06
           2.56	     0.99998498	 -9.5560367e-06
           2.57	     0.99998489	 -9.4411238e-06
           2.58	      0.9999848	 -9.3248322e-06
           2.59	      0.9999847	 -9.2071684e-06
            2.6	     0.99998461	 -9.0881389e-06
           2.61	     0.99998452	 -8.9677505e-06
           2.62	     0.99998443	 -8.8460101e-06
           2.63	     0.99998434	 -8.7229249e-06
           2.64	     0.99998426	 -8.5985022e-06
           2.65	     0.99998417	 -8.4727493e-06
           2.66	     0.99998409	 -8.3456738e-06
           2.67	     0.99998401	 -8.2172836e-06
           2.68	     0.99998392	 -8.0875864e-06
           2.69	     0.99998384	 -7.9565904e-06
            2.7	     0.99998376	 -7.8243039e-06
           2.71	     0.99998369	 -7.6907351e-06
           2.72	     0.99998361	 -7.5558926e-06
           2.73	     0.99998354	 -7.4197853e-06
           2.74	     0.99998346	 -7.2824218e-06
           2.75	     0.99998339	 -7.1438113e-06
           2.76	     0.99998332	  -7.003963e-06
           2.77	     0.99998325	 -6.8628861e-06
           2.78	     0.99998318	 -6.7205903e-06
           2.79	     0.99998312	 -6.5770851e-06
            2.8	     0.99998305	 -6.4323804e-06
           2.81	     0.99998299	 -6.2864861e-06
           2.82	     0.99998293	 -6.1394125e-06
           2.83	     0.99998286	 -5.9911697e-06
           2.84	     0.99998281	 -5.8417683e-06
           2.85	     0.99998275	 -5.6912189e-06
           2.86	     0.99998269	 -5.5395321e-06
           2.87	     0.99998264	  -5.386719e-06
           2.88	     0.99998258	 -5.2327905e-06
           2.89	     0.99998253	 -5.0777579e-06
            2.9	     0.99998248	 -4.9216326e-06
           2.91	     0.99998243	 -4.7644261e-06
           2.92	     0.99998239	   -4.60615e-06
           2.93	     0.99998234	 -4.4468163e-06
           2.94	      0.9999823	 -4.2864369e-06
           2.95	     0.99998226	 -4.1250238e-06
           2.96	     0.99998222	 -3.9625894e-06
           2.97	     0.99998218	 -3.7991462e-06
           2.98	     0.99998214	 -3.6347066e-06
           2.99	      0.9999821	 -3.4692834e-06
              3	     0.99998207	 -3.3028895e-06
           3.01	     0.99998204	 -3.1355379e-06
           3.02	     0.99998201	 -2.9672417e-06
           3.03	     0.99998198	 -2.7980143e-06
           3.04	     0.99998195	 -2.6278691e-06
           3.05	     0.99998193	 -2.4568196e-06
           3.06	      0.9999819	 -2.2848797e-06
           3.07	     0.99998188	 -2.1120631e-06
           3.08	     0.99998186	 -1.9383839e-06
           3.09	     0.99998184	 -1.7638563e-06
            3.1	     0.99998182	 -1.5884945e-06
           3.11	     0.99998181	  -1.412313e-06
           3.12	      0.9999818	 -1.2353262e-06
           3.13	     0.99998179	  -1.057549e-06
           3.14	     0.99998178	 -8.7899618e-07
           3.15	     0.99998177	 -6.9968265e-07
           3.16	     0.99998176	 -5.1962353e-07
           3.17	     0.99998176	 -3.3883405e-07
           3.18	     0.99998175	 -1.5732958e-07
           3.19	     0.99998175	  2.4874395e-08
            3.2	     0.99998176	  2.0776225e-07
           3.21	     0.99998176	  3.9131825e-07
           3.22	     0.99998176	  5.7552651e-07
           3.23	     0.99998177	  7.6037104e-07
           3.24	     0.99998178	  9.4583572e-07
           3.25	     0.99998179	  1.1319043e-06
           3.26	      0.9999818	  1.3185604e-06
           3.27	     0.99998182	  1.5057876e-06
           3.28	     0.99998183	  1.6935692e-06
           3.29	     0.99998185	  1.8818885e-06
            3.3	     0.99998187	  2.0707287e-06
           3.31	     0.99998189	  2.2600729e-06
           3.32	     0.99998191	  2.4499038e-06
           3.33	     0.99998194	  2.6402045e-06
           3.34	     0.99998197	  2.8309575e-06
           3.35	       0.999982	  3.0221455e-06
           3.36	     0.99998203	  3.2137509e-06
           3.37	     0.99998206	  3.4057562e-06
           3.38	      0.9999821	  3.5981436e-06
           3.39	     0.99998213	  3.7908952e-06
            3.4	     0.99998217	  3.9839931e-06
           3.41	     0.99998221	  4.1774194e-06
           3.42	     0.99998225	  4.3711557e-06
           3.43	      0.9999823	   4.565184e-06
           3.44	     0.99998235	  4.7594858e-06
           3.45	     0.99998239	  4.9540428e-06
           3.46	     0.99998245	  5.1488364e-06
           3.47	      0.9999825	  5.3438479e-06
           3.48	     0.99998255	  5.5390587e-06
           3.49	     0.99998261	  5.7344499e-06
            3.5	     0.99998267	  5.9300027e-06
           3.51	     0.99998273	  6.1256981e-06
           3.52	     0.99998279	  6.3215169e-06
           3.53	     0.99998285	  6.5174401e-06
           3.54	     0.99998292	  6.7134485e-06
           3.55	     0.99998299	  6.9095226e-06
           3.56	     0.99998306	  7.1056431e-06
           3.57	     0.99998313	  7.3017906e-06
           3.58	      0.9999832	  7.4979454e-06
           3.59	     0.99998328	   7.694088e-06
            3.6	     0.99998336	  7.8901987e-06
           3.61	     0.99998344	  8.0862576e-06
           3.62	     0.99998352	   8.282245e-06
           3.63	      0.9999836	   8.478141e-06
           3.64	     0.99998369	  8.6739255e-06
           3.65	     0.99998378	  8.8695786e-06
           3.66	     0.99998387	  9.0650801e-06
           3.67	     0.99998396	    9.26041e-06
           3.68	     0.99998405	  9.4555478e-06
           3.69	     0.99998415	  9.6504735e-06
            3.7	     0.99998424	  9.8451667e-06
           3.71	     0.99998434	  1.0039607e-05
           3.72	     0.99998445	  1.0233774e-05
           3.73	     0.99998455	  1.0427647e-05
           3.74	     0.99998465	  1.0621206e-05
           3.75	     0.99998476	   1.081443e-05
           3.76	     0.99998487	  1.1007298e-05
           3.77	     0.99998498	   1.119979e-05
           3.78	     0.99998509	  1.1391885e-05
           3.79	     0.99998521	  1.1583563e-05
            3.8	     0.99998533	  1.1774802e-05
           3.81	     0.99998544	  1.1965582e-05
           3.82	     0.99998557	  1.2155881e-05
           3.83	     0.99998569	   1.234568e-05
           3.84	     0.99998581	  1.2534957e-05
           3.85	     0.99998594	  1.2723691e-05
           3.86	     0.99998607	  1.2911862e-05
           3.87	      0.9999862	  1.3099447e-05
           3.88	     0.99998633	  1.3286427e-05
           3.89	     0.99998646	  1.3472781e-05
            3.9	      0.9999866	  1.3658486e-05
           3.91	     0.99998674	  1.3843523e-05
           3.92	     0.99998687	   1.402787e-05
           3.93	     0.99998702	  1.4211505e-05
           3.94	     0.99998716	  1.4394409e-05
           3.95	      0.9999873	   1.457656e-05
           3.96	     0.99998745	  1.4757937e-05
           3.97	      0.9999876	  1.4938518e-05
           3.98	     0.99998775	  1.5118283e-05
           3.99	      0.9999879	  1.5297211e-05
              4	     0.99998806	   1.547528e-05
           4.01	     0.99998821	  1.5652469e-05
           4.02	     0.99998837	  1.5828758e-05
           4.03	     0.99998853	  1.6004125e-05
           4.04	     0.99998869	   1.617855e-05
           4.05	     0.99998885	   1.635201e-05
           4.06	     0.99998902	  1.6524486e-05
           4.07	     0.99998918	  1.6695956e-05
           4.08	     0.99998935	  1.6866399e-05
           4.09	     0.99998952	  1.7035795e-05
            4.1	     0.99998969	  1.7204122e-05
           4.11	     0.99998986	  1.7371359e-05
           4.12	     0.99999004	  1.7537486e-05
           4.13	     0.99999021	  1.7702482e-05
           4.14	     0.99999039	  1.7866326e-05
           4.15	     0.99999057	  1.8028997e-05
           4.16	     0.99999075	  1.8190475e-05
           4.17	     0.99999093	  1.8350739e-05
           4.18	     0.99999112	  1.8509767e-05
           4.19	     0.99999131	  1.8667541e-05
            4.2	     0.99999149	  1.8824039e-05
           4.21	     0.99999168	   1.897924e-05
           4.22	     0.99999187	  1.9133124e-05
           4.23	     0.99999206	  1.9285672e-05
           4.24	     0.99999226	  1.9436862e-05
           4.25	     0.99999245	  1.9586674e-05
           4.26	     0.99999265	  1.9735088e-05
           4.27	     0.99999285	  1.9882084e-05
           4.28	     0.99999305	  2.0027642e-05
           4.29	     0.99999325	  2.0171741e-05
            4.3	     0.99999345	  2.0314363e-05
           4.31	     0.99999365	  2.0455487e-05
           4.32	     0.99999386	  2.0595093e-05
           4.33	     0.99999407	  2.0733161e-05
           4.34	     0.99999427	  2.0869673e-05
           4.35	     0.99999448	  2.1004607e-05
           4.36	     0.99999469	  2.1137946e-05
           4.37	     0.99999491	   2.126967e-05
           4.38	     0.99999512	  2.1399758e-05
           4.39	     0.99999533	  2.1528193e-05
            4.4	     0.99999555	  2.1654955e-05
           4.41	     0.99999577	  2.1780024e-05
           4.42	     0.99999599	  2.1903383e-05
           4.43	     0.99999621	  2.2025012e-05
           4.44	     0.99999643	  2.2144893e-05
           4.45	     0.99999665	  2.2263006e-05
           4.46	     0.99999687	  2.2379334e-05
           4.47	      0.9999971	  2.2493858e-05
           4.48	     0.99999732	   2.260656e-05
           4.49	     0.99999755	  2.2717422e-05
            4.5	     0.99999778	  2.2826425e-05
           4.51	       0.999998	  2.2933553e-05
           4.52	     0.99999823	  2.3038785e-05
           4.53	     0.99999847	  2.3142107e-05
           4.54	      0.9999987	  2.3243499e-05
           4.55	     0.99999893	  2.3342944e-05
           4.56	     0.99999916	  2.3440425e-05
           4.57	      0.9999994	  2.3535925e-05
           4.58	     0.99999963	  2.3629426e-05
           4.59	     0.99999987	  2.3720913e-05
            4.6	      1.0000001	  2.3810367e-05
           4.61	      1.0000003	  2.3897773e-05
           4.62	      1.0000006	  2.3983114e-05
           4.63	      1.0000008	  2.4066374e-05
           4.64	      1.0000011	  2.4147536e-05
           4.65	      1.0000013	  2.4226585e-05
           4.66	      1.0000016	  2.4303504e-05
           4.67	      1.0000018	  2.4378278e-05
           4.68	       1.000002	  2.4450892e-05
           4.69	      1.0000023	  2.4521329e-05
            4.7	      1.0000025	  2.4589575e-05
           4.71	      1.0000028	  2.4655614e-05
           4.72	       1.000003	  2.4719432e-05
           4.73	      1.0000033	  2.4781014e-05
           4.74	      1.0000035	  2.4840345e-05
           4.75	      1.0000038	  2.4897411e-05
           4.76	       1.000004	  2.4952197e-05
           4.77	      1.0000043	   2.500469e-05
           4.78	      1.0000045	  2.5054875e-05
           4.79	      1.0000048	  2.5102739e-05
            4.8	       1.000005	  2.5148269e-05
           4.81	      1.0000053	   2.519145e-05
           4.82	      1.0000055	  2.5232271e-05
           4.83	      1.0000058	  2.5270717e-05
           4.84	       1.000006	  2.5306776e-05
           4.85	      1.0000063	  2.5340435e-05
           4.86	      1.0000065	  2.5371682e-05
           4.87	      1.0000068	  2.5400506e-05
           4.88	       1.000007	  2.5426892e-05
           4.89	      1.0000073	  2.5450831e-05
            4.9	      1.0000076	   2.547231e-05
           4.91	      1.0000078	  2.5491318e-05
           4.92	      1.0000081	  2.5507844e-05
           4.93	      1.0000083	  2.5521876e-05
           4.94	      1.0000086	  2.5533404e-05
           4.95	      1.0000088	  2.5542417e-05
           4.96	      1.0000091	  2.5548906e-05
